#=====================================================================================
                      2024-12-20-10:19:04
#=====================================================================================

######### [program config] #########
minimum_snr              : 0
maximum_snr              : 13
increment_snr            : 1
maximum_error_number     : 300
maximum_block_number     : 1000000
K                        : 6
max_iteration            : 50
encoder_active           : 1
file_name_of_the_H       : PEG1024regular0.5.txt
home                     : /home/jack
smallprob                : 1e-15
type                     : psk
M                        : 2
channel_type             : fast-fading
######### [code config] ##########
codedim                  : 512
codelen                  : 1024
codechk                  : 512
coderate                 : 0.5
row                      : 512
col                      : 1024

SIC, 6个用户，等功率分配
#=============================== args end  ===============================
[0.00, 1.00000000, 0.38196615, 0.73707031, 0.00000000, 50.000],
[1.00, 1.00000000, 0.37513021, 0.73523437, 0.00000000, 50.000],
[2.00, 1.00000000, 0.36974609, 0.72488281, 0.00000000, 50.000],
[3.00, 1.00000000, 0.36529297, 0.71785156, 0.00000000, 50.000],
[4.00, 1.00000000, 0.36050781, 0.71574219, 0.00000000, 50.000],
[5.00, 1.00000000, 0.35401042, 0.70488281, 0.00000000, 50.000],
[6.00, 1.00000000, 0.35312500, 0.70210938, 0.00000000, 50.000],
[7.00, 1.00000000, 0.34965495, 0.68859375, 0.00000000, 50.000],
[8.00, 1.00000000, 0.34514323, 0.69296875, 0.00000000, 50.000],
[9.00, 1.00000000, 0.34696615, 0.68527344, 0.00000000, 50.000],
[10.00, 1.00000000, 0.34229167, 0.68410156, 0.00000000, 50.000],
[11.00, 1.00000000, 0.34274740, 0.67925781, 0.00000000, 50.000],
[12.00, 1.00000000, 0.33716797, 0.66898437, 0.00000000, 50.000],
[13.00, 1.00000000, 0.33863281, 0.67410156, 0.00000000, 50.000],
[14.00, 1.00000000, 0.33473307, 0.66984375, 0.00000000, 50.000],
[15.00, 1.00000000, 0.33824219, 0.66847656, 0.00000000, 49.387],
[16.00, 1.00000000, 0.33772786, 0.66687500, 0.00000000, 49.387],
[17.00, 1.00000000, 0.33986328, 0.67804688, 0.00000000, 47.547],
[18.00, 1.00000000, 0.34796875, 0.70066406, 0.00000000, 44.313],
[19.00, 1.00000000, 0.35804036, 0.72574219, 0.00000000, 41.800],
[20.00, 1.00000000, 0.35859375, 0.72218750, 0.00000000, 41.097],
[21.00, 1.00000000, 0.35669271, 0.71898438, 0.00000000, 41.247],
[22.00, 1.00000000, 0.36072266, 0.71769531, 0.00000000, 40.607],
[23.00, 1.00000000, 0.36246745, 0.73414062, 0.00000000, 39.437],
